id,gameNm,platform,genre,release_dt,price,rating,sales_m
7806,Golden Horizon HD,Mobile,Sports,06.01.2010,9.71,6.6,0.871
43818,Savage Vortex Online,PC,Shooter,01.10.2016,23.65,7.5,0.665
70,Rogue Vortex: Reborn,iOS/Android,Adventure,2009-03-21,46.44,7.7,0.059
9756,Steel Empire: Reborn,,Sports,2022-10-17,52.22,6.8,2.055
2799,Broken Vortex: Origins,Mobile ,MOBA,2017/02/25,71.11,9.1,0.098
43661,Silent Horizon: Remastered,Switch,Adventure,,20.78,6.8,0.854
37215,Golden Realm HD,iOS/Android,Adventure,21.07.2017,50.77,6.6,0.054
3374,Ancient Saga: Remastered,Nintendo Switch,Strategy,2009/02/02,22.13,4.3,0.584
29958,Shadow Nexus,PC,Strategy,06-05-2016,16.75,6.2,0.054
43394,Final Dominion,pc,,11-14-2020,28.76,2.5,1.299
28458,Golden Requiem Online,Xbox,Action,09.03.2011,49.08,7.0,1.17
8959,Iron Warfare II,Mobile,Simulation,2009-03-19,36.68,7.6,0.064
42258,Golden Dominion III,XBOX,RPG,2023/12/14,74.11,8.0,
2790,Lost Storm,,RPG,2007-08-13,38.93,6.0,2.571
7143,Golden Realm,Playstation ,Action,10.04.2018,63.12,9.5,0.834
36189,Silent Horizon,pc,Simulation,2015/07/08,49.39,6.7,1.422
34331,Savage Chronicles,Mobile,RPG,2023/08/04,68.17,8.2,2.817
19439,Final Odyssey II,PC ,Action,26/04/2018,54.39,6.7,1.206
18617,Broken Horizon,Pc,Simulation,2014/09/14,30.55,6.4,0.61
39372,Rising Warfare: Reborn,Xbox,Sports,2023/05/05,61.18,7.3,0.217
11029,Eternal Legacy,Mobile,Strategy,24.04.2013,16.57,5.2,0.619
67,Golden Odyssey,Switch,Puzzle,11.12.2021,73.16,7.1,1.08
32817,Shadow Storm II,mobile,Sports,2016-07-04,32.04,5.6,2.224
178,Golden Horizon II,iOS/Android,MOBA,03-09-2006,73.31,8.2,0.724
35858,Rogue Odyssey II,pc,RPG,10-05-2010,41.29,6.7,0.499
28906,Crimson Saga II,Xbox ,Shooter,12/05/2023,33.73,7.4,0.348
28809,Rising Rebellion: Remastered,mobile,Puzzle,02-09-2006,33.41,6.4,0.79
3250,Dark Saga: Remastered,Mobile ,Simulation,2018-06-23,13.05,7.7,0.492
34496,Final Horizon: Origins,xbox,Adventure,21.07.2008,32.66,7.6,0.483
5752,DARK DOMINION II,Playstation ,MOBA,16/10/2020,68.82,6.9,1.12
20773,Mystic Frontier HD,switch,Action,2021-01-01,62.21,9.1,0.589
30925,rising dynasty iii,playstation,MOBA,2015-01-06,11.97,6.1,0.875
47300,RISING CHRONICLES II,Mobile ,Action,01/12/2018,17.53,7.2,0.238
4206,Savage Legends HD,mobile,Shooter,2021/12/09,43.9,,1.302
17550,Silent Horizon: Remastered,PC ,Puzzle,16.06.2023,47.85,9.1,0.696
14181,hidden requiem,PC ,MOBA,13/06/2015,62.17,8.5,0.678
8483,crimson nexus ii,PC,Strategy,06.11.2009,,7.0,0.554
13965,Broken Saga,switch,Strategy,02-25-2015,13.74,8.4,0.518
2059,Ancient Requiem II,Xbox ,Action,2020/01/20,28.49,7.4,0.84
16206,Neon Realm,Mobile,Adventure,22.04.2024,72.42,7.6,0.652
7383,Steel Dominion: Remastered,Xbox,Racing,2016/02/26,61.99,5.0,1.295
26913,Final Kingdom II,XBOX,Action,19/03/2013,,,0.012
24897,Dark Legends Online,PC,Racing,31/07/2022,47.54,7.4,0.752
30300,Shadow Saga II,Pc,Action,02-09-2011,34.26,7.8,0.833
2604,Silent Realm Online,Switch,Strategy,30/07/2010,55.97,,1.5
32504,DARK QUEST ONLINE,Pc,Racing,20/09/2006,17.09,6.5,0.709
44516,Iron Storm II,switch,Racing,11-27-2024,10.66,5.7,1.41
49501,Neon Odyssey,Mobile ,Sports,2006/11/04,41.52,7.3,0.831
8679,Final Saga HD,Pc,Action,12-01-2014,26.76,5.8,1.886
5542,Rising Rebellion HD,Xbox ,Shooter,28/01/2010,41.69,7.4,0.623
42476,lost legends: remastered,Xbox ,MOBA,07-08-2018,54.21,7.2,0.024
3133,Lost Dynasty HD,playstation,Action,02-15-2019,61.8,6.1,0.784
3313,RISING VORTEX III,Mobile,Sports,2016/01/07,27.69,5.9,0.439
46384,Wild Legends: Remastered,Switch,Shooter,22.06.2013,33.48,5.5,0.125
37207,silent chronicles hd,Pc,Sports,2011/12/21,18.96,6.5,0.039
4714,Steel Frontier,Mobile ,Shooter,2016-07-06,11.48,7.7,0.68
31282,Rising Vortex: Reborn,Nintendo Switch,Adventure,2022/10/20,17.28,6.9,0.132
28449,Frozen Uprising II,Mobile ,Adventure,2022/10/30,25.44,6.7,1.096
11748,Neon Requiem II,Playstation ,Shooter,02-28-2016,39.86,9.1,0.49
25808,Frozen Legends HD,PS,Simulation,2007-02-21,71.55,8.1,0.479
25458,Ancient Vortex II,PC ,Simulation,2020/11/14,15.02,4.2,1.349
42427,Broken Legacy: Remastered,PC ,Sports,2012/12/18,58.53,8.8,0.146
33820,MYSTIC REQUIEM,PS,Shooter,19/02/2010,30.64,8.4,0.241
28465,Dark Storm II,Xbox,Adventure,2010/02/14,23.63,6.0,0.73
29069,Golden Frontier III,PlayStation,RPG,2011-06-17,20.99,7.0,0.812
25793,Golden Kingdom III,Xbox,Sports,2015-04-21,15.72,8.5,0.262
34715,Silent Empire III,PC,Simulation,02.07.2016,19.36,7.0,0.317
42575,Silent Dynasty,XBOX,Simulation,2008-11-16,36.76,5.9,0.337
6912,Silent Horizon: Remastered,Switch,Racing,04.12.2017,72.6,4.4,0.395
20444,Steel Quest: Origins,XBOX,Shooter,2023/11/07,18.75,7.7,0.065
19041,Final Chronicles: Origins,SWITCH,Adventure,2020-10-18,58.88,6.8,0.216
28069,Hidden Horizon Online,Pc,Shooter,2009-11-19,74.84,7.0,
33369,Mystic Legends III,playstation,RPG,2009-09-30,47.7,4.8,1.405
3241,Final Empire HD,Playstation ,Racing,09-24-2019,18.31,7.3,0.845
28618,eternal horizon: reborn,Mobile ,Puzzle,2008-10-11,50.43,5.7,0.003
42691,Savage Nexus,PS,Sports,15/03/2024,38.49,10.0,0.318
1336,Broken Vortex HD,pc,Simulation,10/05/2013,62.39,8.4,0.006
33004,MYSTIC CHRONICLES III,Nintendo Switch,Puzzle,04.03.2013,60.55,7.6,0.101
9522,Crimson Chronicles,PC ,Racing,01.05.2016,31.69,7.0,0.164
4471,Ancient Odyssey,iOS/Android,Racing,07-10-2023,13.66,9.0,0.048
17610,MYSTIC WARFARE III,switch,Simulation,2016/06/20,63.55,7.4,0.561
37322,Neon Chronicles: Origins,Xbox ,MOBA,2020-10-15,18.36,6.7,2.264
15864,Ancient Uprising III,switch,Shooter,2012/10/29,75.12,6.5,1.421
28926,Final Quest,XBOX,Racing,2005-01-20,47.43,7.5,0.182
24900,Golden Storm,playstation,Shooter,08-20-2013,49.26,4.6,0.086
44692,Hidden Dominion Online,Pc,Strategy,09/08/2007,52.76,7.7,1.387
22352,Shadow Nexus HD,playstation,RPG,07-22-2011,53.37,9.4,1.079
10212,FINAL ODYSSEY ONLINE,Playstation ,Action,2009-07-04,68.87,6.2,0.435
41046,Steel Chronicles III,Xbox ,Sports,11/06/2005,71.54,5.7,1.516
15436,Frozen Uprising: Reborn,Nintendo Switch,Shooter,05/08/2017,60.42,7.8,1.217
33713,Dark Dominion,Xbox ,RPG,20.10.2015,20.94,6.7,0.112
32110,golden nexus ii,PlayStation,Shooter,07-22-2012,71.93,6.8,0.022
30739,Ancient Kingdom II,iOS/Android,Adventure,31/01/2013,65.03,6.7,0.791
3339,Dark Horizon HD,pc,Sports,30.10.2012,68.82,9.0,0.131
10047,Shadow Warfare: Remastered,playstation,Adventure,2024/11/14,31.92,8.9,0.099
15984,Ancient Nexus III,mobile,Sports,23.03.2014,65.51,5.6,0.399
28402,Rising Kingdom Online,Mobile,Shooter,2012-09-18,68.19,8.2,0.006
21692,frozen uprising: origins,Xbox ,Action,2023-06-26,63.56,6.0,1.348
1800,rising requiem: origins,Mobile ,Shooter,2017/04/06,28.2,4.5,0.84
17744,FINAL REALM: REBORN,PS,RPG,09-16-2010,40.63,7.2,0.876
19921,Rising Legends,Xbox,Racing,2012-07-26,52.17,6.1,0.291
3600,DARK DYNASTY,Playstation ,MOBA,25/08/2014,69.6,7.3,0.168
9235,rising rebellion hd,xbox,MOBA,2010-05-16,58.92,7.7,154.614
23704,Ancient Rebellion,PC,RPG,14/02/2010,40.16,6.9,0.006
38309,SHADOW STORM II,Switch,Racing,23.07.2021,32.67,8.1,0.491
14548,Frozen Requiem Online,Switch,Racing,01/03/2005,73.51,6.7,1.391
36706,CRIMSON ODYSSEY,PC ,Adventure,02.04.2006,60.76,5.9,0.544
12617,Iron Uprising HD,switch,Shooter,30.07.2011,51.99,8.7,1.509
41092,frozen saga,Playstation ,Adventure,2019/10/25,41.66,7.2,1.746
8339,Iron Rebellion III,Mobile,Strategy,2011-05-10,48.61,7.0,0.265
37837,Iron Odyssey,Xbox,Racing,09-16-2016,69.39,7.8,0.962
4564,HIDDEN UPRISING II,PS,Strategy,2024/06/05,30.55,8.2,1.072
9149,Ancient Dominion,PC ,Puzzle,10/05/2012,62.94,5.3,0.065
37673,Ancient Horizon: Reborn,switch,Strategy,08/01/2021,39.21,5.0,1.345
42502,Savage Rebellion III,Pc,MOBA,14.02.2023,27.28,5.9,0.531
15658,Rising Vortex III,iOS/Android,Strategy,2024-06-04,21.82,7.0,2.435
19787,Rising Uprising,Playstation ,Sports,05-25-2007,24.27,8.5,0.505
9153,Rising Vortex: Origins,iOS/Android,Action,25.07.2022,26.12,6.5,2.558
19715,Savage Vortex,P.C.,Sports,2011/01/10,36.69,6.6,
28764,Shadow Realm,PC ,Adventure,2014/01/28,56.69,4.4,0.26
47622,Dark Storm III,Xbox ,Sports,11-05-2005,70.01,,2.402
28977,Hidden Warfare,Mobile,MOBA,07-23-2012,16.24,10.0,0.192
22111,Mystic Dominion: Reborn,playstation,Puzzle,2005-10-28,28.89,6.3,0.661
45214,Savage Odyssey Online,Playstation ,Shooter,2009-09-02,31.04,5.1,0.107
39969,SHADOW REBELLION III,Xbox,Racing,09.02.2014,12.33,5.7,1.406
15531,Crimson Legacy: Reborn,XBOX,Strategy,2012/07/08,73.41,5.4,0.505
42371,Rogue Legends HD,Pc,Simulation,2020-04-06,38.45,7.3,0.067
7527,Mystic Vortex: Reborn,XBOX,Shooter,19/10/2018,39.76,6.8,0.496
7613,Final Vortex,XBOX,RPG,28.03.2019,46.35,7.6,1.14
2955,Savage Dynasty: Remastered,SWITCH,Action,03/04/2007,9.44,7.5,179.391
12977,Savage Storm: Remastered,Xbox ,Puzzle,2019/06/22,58.46,7.1,
14013,Savage Kingdom HD,PlayStation,Sports,2008/09/26,56.79,,1.053
38160,Lost Requiem: Reborn,playstation,Strategy,14/05/2011,57.95,7.0,0.218
1912,Savage Dominion,Nintendo Switch,RPG,2018-10-12,21.85,6.8,0.423
23246,Rogue Quest II,Playstation ,RPG,14.10.2021,1500.0,4.9,1.906
43174,ANCIENT EMPIRE HD,switch,Action,09.12.2015,27.63,7.1,1.916
41870,Lost Nexus,playstation,Shooter,2013-11-16,48.77,,0.382
13007,Mystic Horizon III,,Adventure,07-05-2009,41.09,7.1,0.113
29465,Hidden Horizon,mobile,Racing,2019-01-25,14.87,6.0,
22813,FROZEN REQUIEM ONLINE,Xbox,MOBA,05-08-2008,7.88,4.8,0.065
24169,RISING SAGA III,P.C.,Strategy,24/08/2006,6.94,6.5,0.806
47329,Neon Empire,P.C.,Shooter,12.06.2021,46.63,8.7,0.423
16824,Rogue Saga: Origins,XBOX,Strategy,09-26-2014,39.28,7.2,1.264
6200,Crimson Realm: Remastered,iOS/Android,Sports,11-21-2023,27.73,6.8,0.603
36977,Golden Quest II,PC,Simulation,2012-11-05,67.07,8.8,0.327
32428,Frozen Dominion: Reborn,PC,Action,07-18-2009,72.12,5.3,0.719
26739,dark saga iii,XBOX,Shooter,2022/09/21,72.05,6.3,0.795
21028,Ancient Storm: Reborn,PS,Puzzle,2017/07/26,0.0,6.7,0.959
27616,Hidden Frontier HD,playstation,Strategy,25/07/2011,37.68,7.0,0.423
47276,Rogue Warfare: Reborn,PC,Strategy,17/10/2019,22.88,6.4,0.103
19617,Savage Quest: Reborn,XBOX,Racing,2021/01/02,27.12,7.5,0.089
15059,Golden Horizon II,XBOX,Strategy,06.03.2013,69.28,6.8,0.411
19094,Silent Rebellion,PC ,Adventure,2010/02/05,56.71,6.3,0.56
7821,Ancient Rebellion,iOS/Android,Adventure,2020-07-28,20.33,-1.0,0.198
4245,Frozen Odyssey,Mobile,Simulation,2014/07/20,21.15,7.9,0.306
44326,Rising Dynasty III,switch,RPG,2010/07/28,9.7,9.0,0.234
43538,Dark Dominion II,SWITCH,Racing,2010-08-13,51.69,5.6,1.778
27775,Eternal Vortex: Remastered,PlayStation,Puzzle,2017/12/12,34.2,5.6,1.649
36108,Steel Nexus,PlayStation,Puzzle,17/12/2024,36.21,,0.573
23242,Savage Uprising,PC,Shooter,07/07/2005,28.01,8.2,0.287
15226,Ancient Uprising II,Xbox,,2009-02-06,57.46,8.4,0.968
21622,BROKEN QUEST II,SWITCH,,06/07/2005,60.09,4.4,0.565
26776,wild realm: origins,pc,Strategy,24/02/2014,56.05,0.0,0.813
9308,SAVAGE LEGACY ONLINE,PS,Adventure,06-16-2006,59.52,6.6,0.163
36912,Ancient Dynasty,Nintendo Switch,Shooter,2013/11/11,21.38,6.3,1.102
46473,Golden Horizon III,PC,RPG,2017-07-22,7.68,6.5,0.623
33590,Ancient Requiem Online,PC ,Action,30.05.2022,38.01,5.3,
6262,,PC ,Sports,07.03.2008,40.92,6.3,0.23
48172,Savage Storm II,playstation,Adventure,05/05/2018,32.13,7.7,1.577
32374,Mystic Vortex: Remastered,Playstation ,Strategy,28.09.2007,48.4,7.1,1.33
22374,Broken Horizon,PC ,Simulation,03-20-2013,48.52,6.6,1.029
15966,Dark Horizon HD,xbox,Strategy,2005-01-10,6.22,5.9,0.518
18170,RISING DYNASTY III,P.C.,RPG,07-08-2013,37.22,6.6,0.719
34287,Rogue Legacy HD,pc,Strategy,2022/01/03,12.2,7.2,0.384
32771,Savage Legacy,Pc,Racing,2020/01/05,71.16,7.5,0.461
19379,Dark Vortex: Remastered,Switch,Simulation,03-31-2017,36.21,7.9,1.927
10946,Eternal Legacy,XBOX,Strategy,2021-07-06,47.01,7.6,2.845
35730,Iron Legends: Origins,PS,MOBA,2015/01/05,53.65,7.9,0.696
40107,ROGUE EMPIRE,pc,Action,09-21-2005,50.9,5.8,0.175
41107,Frozen Rebellion III,Xbox ,MOBA,07-19-2018,67.87,7.0,2.253
48282,Rising Odyssey HD,Mobile ,Shooter,01/10/2022,71.49,6.4,1.373
9830,Broken Legacy III,PlayStation,Puzzle,16/09/2012,34.31,7.5,1.924
18921,lost frontier hd,P.C.,Strategy,08.11.2015,11.36,8.9,1.822
36436,LOST VORTEX III,Xbox ,Sports,2023-12-30,27.93,6.0,1.096
22146,Shadow Legends HD,pc,RPG,04-12-2024,32.24,5.4,0.468
29117,wild nexus hd,pc,Strategy,2011-08-05,38.14,7.1,1.357
45901,golden nexus ii,xbox,Sports,13.07.2015,50.57,9.4,0.136
12633,Dark Saga II,PlayStation,Racing,2019-06-12,36.33,8.2,0.61
35777,Hidden Chronicles: Origins,switch,RPG,2015-10-20,48.65,5.5,0.017
22953,Iron Dominion III,mobile,,03.08.2022,20.59,7.5,2.245
21736,Hidden Frontier,P.C.,Simulation,31/10/2006,68.82,4.3,0.152
6492,Silent Saga HD,iOS/Android,Shooter,12/02/2015,15.18,6.4,0.108
38477,savage warfare iii,PlayStation,Sports,28/10/2019,23.93,9.5,0.821
38207,Iron Requiem II,XBOX,Action,2006-07-28,28.78,9.0,0.114
2502,IRON HORIZON,Nintendo Switch,MOBA,2020-03-15,26.96,6.4,1.418
49300,frozen kingdom,xbox,Shooter,12.08.2008,76.53,5.7,0.01
47112,Ancient Dominion HD,mobile,Simulation,2005/08/28,51.4,7.3,
34824,Final Empire II,PC ,MOBA,2013-06-02,8.03,8.0,3.485
7718,Frozen Frontier III,xbox,Simulation,01-24-2013,16.19,5.2,1.803
20046,Hidden Uprising,PlayStation,Strategy,2009-11-25,17.8,,0.243
31163,Lost Horizon: Origins,Mobile ,Adventure,17/01/2014,43.17,7.0,3.679
7800,Mystic Legacy Online,PS,Adventure,2014-01-31,20.3,9.3,0.745
2733,Ancient Vortex II,Xbox ,Simulation,,36.95,6.5,0.991
8426,Iron Vortex,pc,Racing,2009/06/03,30.5,6.0,1.175
18905,Savage Rebellion,PS,Shooter,06-28-2016,17.44,5.8,0.607
34314,Frozen Storm: Reborn,Mobile ,Racing,2024-04-23,45.41,5.8,0.063
4929,Shadow Dominion,Mobile ,Adventure,16.11.2007,58.42,3.8,0.318
8973,Rising Empire: Origins,SWITCH,Shooter,2019/03/09,51.13,6.4,0.175
31479,wild frontier: reborn,Mobile,RPG,14/02/2009,71.27,8.0,1.998
4776,Ancient Kingdom: Origins,mobile,RPG,07.09.2008,8.83,8.2,0.291
4342,STEEL QUEST,Xbox ,Simulation,06.06.2015,39.94,6.6,0.448
5194,Crimson Horizon HD,Mobile,,08-07-2022,50.96,10.0,0.312
5145,Iron Nexus Online,pc,Strategy,18.11.2011,50.98,5.5,0.314
44408,Dark Chronicles: Remastered,P.C.,Strategy,06-19-2013,39.4,6.9,1.343
41771,Dark Requiem: Reborn,XBOX,Simulation,13.01.2021,71.34,7.3,0.073
44903,Dark Frontier,Xbox ,Action,2009-07-29,16.55,,0.219
23304,Ancient Saga: Remastered,Pc,Action,10-06-2019,61.96,7.8,2.041
15459,Iron Storm HD,PC,Adventure,2011/08/20,7.69,5.6,0.387
18885,Iron Requiem: Reborn,mobile,Sports,2024/03/12,23.75,7.0,0.245
1368,GOLDEN HORIZON: REBORN,Mobile ,Racing,02-26-2008,43.6,7.5,1.563
20693,Ancient Storm III,xbox,Adventure,09/02/2021,42.53,6.6,0.689
11737,Frozen Kingdom II,Playstation ,Shooter,13.04.2024,38.26,4.7,0.292
17609,Lost Horizon,Nintendo Switch,Sports,2023/02/17,70.79,7.5,1.838
8610,Ancient Quest HD,pc,Racing,10/04/2008,69.07,6.9,2.239
1349,Final Dynasty II,PlayStation,Adventure,12-06-2022,24.56,6.3,2.123
11039,Silent Vortex,Mobile,Adventure,2015/06/03,67.53,6.6,0.405
12438,Lost Rebellion HD,playstation,Adventure,08/08/2010,51.46,5.3,0.082
22677,Savage Empire Online,XBOX,Puzzle,08-09-2008,63.8,7.3,0.343
14890,Iron Saga HD,iOS/Android,Shooter,02/07/2024,13.69,8.9,0.889
1603,Silent Odyssey III,Xbox,Racing,2022/01/10,61.32,5.4,2.944
12574,Dark Horizon,PlayStation,Puzzle,05-15-2024,54.65,5.5,1.203
6634,Mystic Saga: Remastered,Xbox,MOBA,11-08-2019,73.88,8.8,0.493
25914,Broken Horizon,xbox,Shooter,2019/06/29,28.31,7.5,0.764
26807,Iron Rebellion: Remastered,mobile,Puzzle,14/06/2009,29.36,5.9,0.576
5904,Frozen Saga: Origins,Nintendo Switch,Racing,07.10.2008,28.14,6.7,0.702
4833,Hidden Kingdom: Reborn,XBOX,Strategy,08-30-2008,27.77,6.2,0.12
43852,Neon Odyssey,iOS/Android,RPG,2016/09/07,10.55,7.7,0.312
13200,Broken Rebellion,iOS/Android,MOBA,2024/10/07,25.71,5.0,54.634
32208,Lost Nexus Online,Xbox ,RPG,05-02-2020,48.51,6.1,1.644
118,Eternal Saga,mobile,Sports,2006/07/10,58.34,3.3,0.069
11802,LOST FRONTIER,switch,Puzzle,05/07/2021,19.95,5.4,0.342
45304,WILD UPRISING: REMASTERED,Xbox,Adventure,06/10/2023,56.51,5.1,0.534
39585,Neon Saga,SWITCH,Action,2011-12-22,41.16,7.0,0.764
28059,BROKEN DOMINION,Xbox ,Adventure,2005/05/10,33.37,8.7,0.09
664,Hidden Uprising HD,mobile,Strategy,2022-05-22,42.86,9.9,0.672
15387,Silent Saga Online,SWITCH,Adventure,2006-04-29,59.43,5.2,0.172
9449,Ancient Uprising: Origins,Switch,Sports,2019-06-07,28.84,6.8,0.561
21852,Rogue Vortex II,,RPG,27.12.2013,31.02,6.7,0.073
45805,Rising Rebellion: Reborn,PlayStation,Racing,12-01-2013,51.01,7.2,0.643
45338,Savage Quest: Remastered,playstation,Adventure,12.08.2008,19.87,6.7,0.024
5875,Silent Uprising II,PlayStation,RPG,2005/10/19,8.07,7.9,1.035
42925,Dark Dominion,playstation,MOBA,01-23-2012,61.22,4.1,1.084
14824,Silent Realm Online,Xbox,Shooter,11.06.2024,24.98,8.4,0.114
13796,,Xbox,,2018/11/27,34.15,7.5,1.457
4058,Rising Horizon HD,Pc,MOBA,11.08.2008,34.89,8.2,5.656
27484,Rising Warfare: Reborn,Nintendo Switch,Strategy,2006/08/07,18.97,6.6,2.616
4387,Lost Frontier,Switch,Action,2017-06-08,69.63,8.5,1.181
15354,rogue dynasty hd,XBOX,MOBA,2013-06-09,63.8,4.7,0.224
21434,Golden Quest II,playstation,Racing,2011/06/10,59.8,6.1,0.202
41147,Broken Nexus: Origins,Mobile ,Racing,08-01-2015,70.53,5.9,0.151
14292,Mystic Frontier: Origins,SWITCH,Strategy,25/11/2023,22.44,7.1,
38813,shadow dominion,iOS/Android,Simulation,2012-11-15,20.39,10.0,3.224
2459,Golden Horizon III,iOS/Android,Shooter,25/07/2017,37.8,5.7,0.574
43106,rising dominion hd,Xbox ,Simulation,10-18-2018,40.38,6.0,0.434
37502,Eternal Odyssey: Reborn,pc,Strategy,08-28-2010,51.78,3.1,2.372
8114,Final Storm,Xbox,Sports,2013-04-09,67.78,7.0,0.208
44331,Lost Legacy III,switch,Strategy,2019/11/20,65.65,7.1,2.0
12050,Final Chronicles II,SWITCH,Shooter,26.03.2021,14.0,15.0,0.927
23573,Shadow Empire HD,PS,Simulation,2006/10/09,11.93,7.9,1.222
12573,Shadow Warfare: Remastered,PlayStation,Simulation,24.04.2020,59.71,7.8,1.68
6157,Lost Legacy III,iOS/Android,Strategy,01/05/2021,57.67,7.0,0.202
39838,Ancient Horizon III,xbox,Puzzle,29/11/2018,21.43,8.5,0.436
1560,Final Frontier II,XBOX,Puzzle,2006-02-03,53.77,7.0,0.465
42558,Savage Uprising III,Switch,RPG,2018-05-27,70.1,9.5,2.392
17740,Neon Frontier: Remastered,pc,Simulation,22.06.2007,6.83,4.8,0.556
4026,Shadow Warfare,PC ,Puzzle,2018/11/06,20.84,9.4,0.843
14879,Steel Nexus,Playstation ,Racing,07.05.2020,,9.0,0.273
1374,ANCIENT CHRONICLES: REMASTERED,Mobile,,2021-02-14,73.29,7.0,1.068
49378,Hidden Chronicles: Origins,Mobile,Puzzle,12.11.2012,21.63,8.4,0.687
6503,LOST HORIZON III,Pc,Simulation,2012-03-25,51.0,6.9,0.277
3570,Savage Rebellion,mobile,Adventure,2009/04/25,71.7,6.0,0.416
34553,SILENT NEXUS,Mobile,MOBA,31.03.2005,30.27,8.4,0.371
39119,savage realm,iOS/Android,MOBA,04-26-2017,18.14,6.4,1.821
16256,neon rebellion iii,XBOX,Adventure,2023-09-21,23.94,5.9,0.132
21864,Silent Horizon Online,Switch,Adventure,2019/03/03,6.53,6.8,0.223
23361,LOST UPRISING III,PS,Action,2020-01-27,27.81,5.8,0.072
46198,Dark Chronicles Online,PS,Strategy,25.04.2015,32.49,6.8,0.596
46294,Rising Realm: Reborn,playstation,Puzzle,2016-01-13,39.88,10.0,2.815
17053,Final Empire,PC,Racing,10-04-2013,52.17,6.4,0.045
31373,,SWITCH,MOBA,2012-09-11,10.57,3.9,0.072
37679,Mystic Frontier Online,PC ,RPG,08-13-2007,6.54,6.0,0.335
15176,Iron Storm,SWITCH,Adventure,01-13-2014,30.83,7.4,1.214
21098,Golden Frontier III,Playstation ,Racing,29.03.2018,37.74,10.0,0.159
34194,Shadow Legacy III,switch,Adventure,03/08/2008,68.18,6.3,0.079
44439,Golden Saga HD,Playstation ,Simulation,03/05/2007,70.75,8.3,2.774
4915,Wild Chronicles,Xbox,Sports,23.11.2024,28.26,6.0,0.039
31128,Wild Horizon: Reborn,mobile,Strategy,2005-01-25,40.65,7.8,1.945
38323,Silent Legacy Online,playstation,MOBA,22.01.2012,72.69,6.9,0.166
16373,Savage Quest,PlayStation,,2021/06/19,43.2,7.3,0.321
16295,IRON VORTEX ONLINE,switch,Strategy,,,10.0,0.898
9425,Savage Legacy III,,Puzzle,2006-05-13,21.74,5.7,0.749
43374,ROGUE REALM HD,xbox,MOBA,2005/01/16,59.13,7.8,0.908
38836,Neon Frontier Online,Playstation ,Adventure,09-27-2008,31.43,7.2,1.29
44256,Shadow Vortex HD,pc,Sports,07.04.2006,21.02,7.5,0.213
24946,Broken Vortex: Origins,PlayStation,Strategy,2012-01-25,13.84,6.6,0.149
1974,Hidden Rebellion III,,Strategy,2009-06-28,19.92,4.9,1.085
29819,Hidden Chronicles,PlayStation,Adventure,2005-01-12,63.78,8.0,0.667
47569,eternal quest,iOS/Android,MOBA,08.09.2005,18.19,6.7,0.128
38526,shadow legacy,PC ,Puzzle,03-20-2013,10.93,6.7,0.519
8309,Golden Realm,PC,Puzzle,03-22-2022,48.84,10.0,2.337
42321,Neon Dynasty II,Nintendo Switch,Puzzle,03-09-2015,22.77,7.4,0.524
18276,Neon Legacy HD,PS,Puzzle,2005-11-27,24.73,4.8,1.31
38254,broken realm ii,xbox,Sports,05-30-2018,36.93,7.6,1.053
12524,Mystic Nexus III,SWITCH,Simulation,2022-02-27,31.7,7.4,1.278
28258,ANCIENT CHRONICLES III,playstation,Simulation,16.02.2017,55.69,6.3,2.52
49712,NEON DYNASTY ONLINE,PC ,Strategy,20/03/2020,,5.8,0.052
1279,Steel Dominion: Remastered,Xbox ,RPG,2008/03/13,8.85,6.2,0.276
7413,Iron Uprising HD,Xbox,Shooter,2005-10-26,62.27,6.6,
9992,Rising Rebellion III,PC,Sports,30/08/2009,26.83,3.3,0.602
36406,broken saga,PS,RPG,09/12/2009,5.7,5.0,0.409
38202,Frozen Odyssey: Remastered,Pc,Puzzle,28.06.2014,18.83,7.7,4.52
20022,Rising Odyssey HD,xbox,Racing,2008/02/17,31.93,5.7,3.659
29578,Ancient Horizon III,switch,Adventure,08-10-2024,17.35,6.5,1.915
29277,Lost Saga II,Switch,Shooter,2009-05-16,64.87,6.8,0.314
9834,Ancient Dominion,PC ,MOBA,03-19-2021,20.85,5.6,0.729
7102,Frozen Dominion,switch,RPG,10.06.2016,71.1,5.5,0.415
8686,hidden requiem: remastered,Switch,Racing,01-31-2022,14.43,4.8,0.054
40448,Steel Legacy,PlayStation,Shooter,12/06/2005,60.76,5.6,1.085
7461,ancient kingdom,iOS/Android,Puzzle,2009-06-01,22.39,,0.47
15892,Shadow Storm,playstation,Adventure,09.07.2022,7.26,8.5,3.788
10303,Neon Dynasty Online,Playstation ,Strategy,01-05-2007,38.82,,0.184
11716,Frozen Realm: Origins,Pc,MOBA,29/06/2006,14.01,8.5,0.98
48968,Ancient Chronicles III,PS,Shooter,2011-07-20,12.05,9.2,1.825
33215,Golden Frontier HD,Switch,Simulation,2005-02-06,41.07,8.3,2.632
31389,Rising Dominion HD,Pc,Sports,31.01.2019,68.69,4.1,0.242
11990,Lost Kingdom: Remastered,,Strategy,2005/07/05,16.95,6.5,0.412
8772,Ancient Vortex: Remastered,iOS/Android,RPG,,36.22,7.0,0.305
6416,Lost Chronicles: Origins,Switch,Adventure,23/04/2016,50.32,10.0,0.283
19482,Iron Horizon II,XBOX,Simulation,,32.14,7.6,0.099
